CL03	0.40424430641821946
CL05	0.10516514213726243
CL14	0.5284066593601586
CL15	0.4763101679132864
CL16	0.33511150995446537
CL06	0.2595041648572895
CL07	0.16599985344764417
CL08	0.2161355019104364
CL09	0.20816855233444526
CL10	0.21386212008895478
CL01	0.4355464736637823
CL02	0.33784008841920393
CL04	0.13118486109628996
CL11	0.2581462322009493
CL13	0.21945450635968178
PP01	0.16596519040335816
PP02	0.16998356530224437
PP03	0.3192509806824069
PP04	0.3265181661559103
PP05	0.24876614512233539
PP06	0.29956428399029483
PP07	0.16440067322358387
PP08	0.17119868444235625
PP09	0.03666456209975647
PP10	0.2968715158542568
PP11	0.3518409367755118
PP12	0.19795402673622434
PP13	0.19366752427587353
PP14	0.2056302933440721
PP15	0.34348883484413
PP16	0.1975872151418432
PP17	0.3486089853245701
PP18	0.36817872710449157
PP19	0.3688986278806418
PP20	0.5150785354170251
PP21	0.08443389020816842
PP22	0.22184346692379775
PP23	0.6200162392205174
PP24	0.21375427543812223
PP25	0.31096819409230514
PP26	0.5388131868131868
PP27	0.33508181766349276
PP28	0.35413261317603584
PP29	0.21928543987706492
PP30	0.23843806737946338
PP31	0.14977017364657813
